passenger_id,real_start_date,real_start_time,start_time,end_time,OD_id,start_ver,end_ver,orginal_start_ver,orginal_end_ver,original_distance,final_distance,matching_or,shared_distance,detour,gap,matching_id,matching_type,matching_ver,
5103,2017-07-01,2017-07-01 08:15,479.0,511.0,4070,68,107,68,107,7819.76,8752.52,1,2126.88,932.77,0.00,5162,1,68,
5841,2017-07-01,2017-07-01 08:34,498.0,511.1,20139,175,31,175,289,3287.73,3287.73,0,,,,,,,
5897,2017-07-01,2017-07-01 08:35,499.0,511.1,2539,10,48,10,48,3276.76,3276.76,1,1920.65,-0.00,0.00,5547,0,10,
5448,2017-07-01,2017-07-01 08:24,488.0,511.1,3077,224,689,224,693,4958.00,5565.38,1,3229.16,607.38,796.90,5576,1,224,
5790,2017-07-01,2017-07-01 08:33,497.0,511.2,5751,15,463,15,463,3311.21,3311.21,1,3311.21,0.00,994.83,5655,0,15,
6040,2017-07-01,2017-07-01 08:39,503.0,511.2,3019,596,265,601,265,2113.75,2113.75,1,2113.75,0.00,0.00,5957,0,596,
5424,2017-07-01,2017-07-01 08:23,487.0,511.2,16484,175,295,175,295,5033.95,6120.58,1,563.32,1086.64,543.32,6100,2,298,
5291,2017-07-01,2017-07-01 08:20,484.0,511.3,5153,596,95,601,74,6655.76,7877.49,1,2747.05,1221.73,0.00,5316,1,596,
5646,2017-07-01,2017-07-01 08:29,493.0,511.3,18,105,582,318,582,4936.41,5147.11,1,3322.16,210.70,0.00,5609,0,105,
5598,2017-07-01,2017-07-01 08:27,491.0,511.3,260,27,295,27,295,5647.16,5647.16,1,5647.16,0.00,0.00,5599,1,27,
6046,2017-07-01,2017-07-01 08:39,503.0,511.3,1294,479,33,479,33,2154.27,2154.27,1,2154.27,0.00,0.00,6050,1,479,
5850,2017-07-01,2017-07-01 08:34,498.0,511.3,2429,80,33,88,33,4164.85,4164.85,1,4164.85,0.00,0.00,5804,0,80,
4980,2017-07-01,2017-07-01 08:10,474.0,511.4,1416,105,196,108,196,9132.58,9929.85,1,4731.77,797.27,0.00,4963,0,105,
5328,2017-07-01,2017-07-01 08:21,485.0,511.4,3042,26,131,26,144,5797.63,6888.22,1,2396.14,1090.58,1052.47,5278,0,26,
5807,2017-07-01,2017-07-01 08:33,497.0,511.4,3879,721,353,721,351,4948.09,4948.09,1,4045.11,0.00,902.97,5855,1,721,
5859,2017-07-01,2017-07-01 08:34,498.0,511.4,3115,80,26,88,275,4721.15,4721.15,1,4721.15,0.00,0.00,5802,0,80,
5386,2017-07-01,2017-07-01 08:22,486.0,511.5,3155,367,443,374,443,5555.47,6228.41,1,1035.38,672.94,0.00,5469,1,367,
5739,2017-07-01,2017-07-01 08:31,495.0,511.5,2113,354,123,354,301,3360.48,3753.56,1,2203.29,393.08,321.08,6014,2,435,
6001,2017-07-01,2017-07-01 08:38,502.0,511.5,958,107,394,248,394,2006.64,2006.64,1,1358.02,0.00,0.00,5928,0,107,
6321,2017-07-01,2017-07-01 08:46,510.0,511.5,9307,367,328,367,328,509.14,509.14,1,509.14,0.00,0.00,6256,0,367,
6076,2017-07-01,2017-07-01 08:40,504.0,511.5,7011,16,517,16,517,2512.07,2512.07,1,2512.07,0.00,0.00,6020,0,16,
5817,2017-07-01,2017-07-01 08:33,497.0,511.5,5935,596,114,601,114,4224.91,4264.91,1,2747.05,40.00,0.00,5776,0,596,
6145,2017-07-01,2017-07-01 08:41,505.0,511.5,261,582,302,582,73,1766.00,1766.00,1,1766.00,0.00,0.00,6112,0,582,
5308,2017-07-01,2017-07-01 08:20,484.0,511.6,1338,313,397,316,397,6950.38,7038.77,1,3506.87,88.40,455.19,5684,2,108,
6171,2017-07-01,2017-07-01 08:42,506.0,511.6,208,9,224,213,216,1802.53,1802.53,1,1802.53,0.00,0.00,6116,0,9,
5261,2017-07-01,2017-07-01 08:19,483.0,511.7,2668,105,164,106,165,7602.34,7602.34,0,,,,,,,
5785,2017-07-01,2017-07-01 08:32,496.0,511.7,23290,614,90,614,90,4105.93,4105.93,1,4105.93,0.00,0.00,5902,1,614,
4913,2017-07-01,2017-07-01 08:08,472.0,511.7,278,6,27,6,710,9243.60,10110.34,1,6226.53,866.75,948.80,5034,2,70,
5934,2017-07-01,2017-07-01 08:36,500.0,511.8,1638,80,302,382,73,2519.69,2519.69,1,1163.67,0.00,359.97,5371,0,80,
5732,2017-07-01,2017-07-01 08:31,495.0,511.8,25,27,230,27,214,4837.11,4837.11,1,4294.32,0.00,804.34,5729,0,27,
6337,2017-07-01,2017-07-01 08:46,510.0,511.8,1331,397,394,407,394,648.63,648.63,1,648.63,0.00,0.00,6249,0,397,
5586,2017-07-01,2017-07-01 08:27,491.0,511.8,6604,295,708,298,708,4117.13,4239.45,1,2218.61,122.32,910.53,5199,0,295,
6021,2017-07-01,2017-07-01 08:39,503.0,511.8,137,335,9,335,9,2173.01,2173.01,1,2173.01,0.00,0.00,5982,0,335,
5983,2017-07-01,2017-07-01 08:38,502.0,511.9,5382,130,307,130,307,2687.61,2687.61,1,2687.61,0.00,0.00,6004,1,130,
5091,2017-07-01,2017-07-01 08:14,478.0,511.9,496,105,6,541,6,8506.90,9968.30,1,4576.83,1461.40,856.32,5298,2,541,
5511,2017-07-01,2017-07-01 08:25,489.0,511.9,5076,27,383,276,383,5749.55,5789.55,1,4057.11,40.00,1179.32,5430,0,27,
5664,2017-07-01,2017-07-01 08:29,493.0,512.0,41,9,27,213,27,4291.26,5735.70,1,3483.04,1444.44,709.95,5745,1,9,
5572,2017-07-01,2017-07-01 08:27,491.0,512.0,6136,10,328,79,57,4142.05,5118.52,1,1578.55,976.48,1119.16,5518,0,10,
5743,2017-07-01,2017-07-01 08:31,495.0,512.0,6378,522,528,522,528,3741.19,3741.19,1,1876.67,-0.00,325.43,6074,2,92,
5676,2017-07-01,2017-07-01 08:30,494.0,512.0,1574,596,367,601,367,4457.43,5497.47,1,4205.96,1040.03,0.00,5644,0,596,
6008,2017-07-01,2017-07-01 08:38,502.0,512.1,3348,107,404,248,384,1130.26,1130.26,1,1130.26,0.00,1715.13,5830,0,107,
6117,2017-07-01,2017-07-01 08:41,505.0,512.1,1192,224,522,224,519,796.90,796.90,1,796.90,0.00,1744.59,6026,0,224,
5667,2017-07-01,2017-07-01 08:29,493.0,512.1,10968,11,130,11,506,5311.95,5311.95,1,4375.77,0.00,0.00,5848,2,236,
5485,2017-07-01,2017-07-01 08:25,489.0,512.1,159,27,471,27,42,7236.74,7573.35,1,4294.32,336.61,0.00,5465,0,27,
5708,2017-07-01,2017-07-01 08:30,494.0,512.2,1272,582,674,327,671,3828.71,3828.71,0,,,,,,,
5712,2017-07-01,2017-07-01 08:30,494.0,512.2,324,6,314,100,314,4830.61,4830.61,1,4830.61,0.00,0.00,5733,1,6,
5733,2017-07-01,2017-07-01 08:31,495.0,512.2,324,6,314,100,314,4830.61,4830.61,1,4830.61,0.00,0.00,5712,0,6,
5268,2017-07-01,2017-07-01 08:20,484.0,512.2,238,27,588,27,651,6199.30,7338.71,1,3256.53,1139.40,0.00,5249,0,27,
5681,2017-07-01,2017-07-01 08:30,494.0,512.2,1904,68,588,68,651,3856.22,3856.22,1,2419.87,-0.00,218.28,5932,2,349,
5484,2017-07-01,2017-07-01 08:25,489.0,512.2,6466,353,295,353,667,6406.16,7108.18,1,4290.98,702.02,0.00,5463,0,353,
5378,2017-07-01,2017-07-01 08:22,486.0,512.2,431,314,196,325,197,5471.58,6163.48,1,640.16,691.91,632.25,4879,0,314,
5290,2017-07-01,2017-07-01 08:20,484.0,512.2,6621,27,193,27,193,7745.61,7785.61,1,1150.69,40.00,1179.32,4545,0,27,
5143,2017-07-01,2017-07-01 08:16,480.0,512.2,3571,236,347,236,347,8259.31,9369.34,1,8420.05,1110.03,949.30,5158,1,236,
5822,2017-07-01,2017-07-01 08:34,498.0,512.2,4186,708,6,631,198,3119.51,3119.51,0,,,,,,,
6198,2017-07-01,2017-07-01 08:43,507.0,512.2,155,27,170,27,170,1619.91,1619.91,1,1619.91,0.00,0.00,6058,0,27,
6201,2017-07-01,2017-07-01 08:43,507.0,512.3,5700,12,11,12,11,1883.06,1883.06,1,1883.06,0.00,0.00,6194,0,12,
5481,2017-07-01,2017-07-01 08:24,488.0,512.4,8948,68,544,68,544,5076.86,6428.98,1,1436.35,1352.12,0.00,5554,1,68,
5987,2017-07-01,2017-07-01 08:38,502.0,512.4,4257,11,443,11,443,2439.71,2439.71,1,2439.71,0.00,0.00,5585,0,11,
5327,2017-07-01,2017-07-01 08:21,485.0,512.4,1395,310,32,712,461,5519.93,6652.72,1,566.39,1132.79,337.94,4929,0,310,
5669,2017-07-01,2017-07-01 08:29,493.0,512.4,6080,80,145,88,145,5120.90,5206.24,1,3286.16,85.34,0.00,5638,0,80,
5721,2017-07-01,2017-07-01 08:31,495.0,512.4,405,311,16,311,16,4241.90,4473.72,1,3826.28,231.83,299.55,5905,2,312,
5314,2017-07-01,2017-07-01 08:21,485.0,512.5,16200,22,596,22,601,6731.80,6731.80,1,4425.60,-0.00,813.34,5452,1,22,
4961,2017-07-01,2017-07-01 08:10,474.0,512.5,19112,596,126,601,151,10608.66,11498.70,1,5568.96,890.04,0.00,4877,0,596,
5389,2017-07-01,2017-07-01 08:22,486.0,512.6,3404,145,380,145,537,6371.82,6457.16,1,2857.99,85.34,534.95,4964,0,145,
5160,2017-07-01,2017-07-01 08:17,481.0,512.6,17143,43,11,43,11,7297.17,8542.04,1,994.53,1244.86,571.81,5393,2,471,
6141,2017-07-01,2017-07-01 08:41,505.0,512.6,1145,535,224,339,216,1809.01,1809.01,1,1809.01,0.00,0.00,6210,1,535,
5605,2017-07-01,2017-07-01 08:28,492.0,512.6,4572,9,632,213,632,6313.33,6313.33,1,6313.33,0.00,0.00,5620,1,9,
5620,2017-07-01,2017-07-01 08:28,492.0,512.6,4572,9,632,213,149,6313.33,6313.33,1,6313.33,0.00,0.00,5605,0,9,
5771,2017-07-01,2017-07-01 08:32,496.0,512.6,4190,614,84,617,595,4318.88,4318.88,1,4318.88,0.00,0.00,5892,1,614,
5992,2017-07-01,2017-07-01 08:38,502.0,512.7,1926,250,331,232,110,1781.17,1781.17,1,1781.17,0.00,768.82,5724,0,250,
5884,2017-07-01,2017-07-01 08:35,499.0,512.7,18257,97,652,97,652,3346.26,3346.26,1,3346.26,0.00,0.00,5941,1,97,
5941,2017-07-01,2017-07-01 08:36,500.0,512.7,18257,97,652,97,652,3346.26,3346.26,1,3346.26,0.00,0.00,5884,0,97,
5764,2017-07-01,2017-07-01 08:32,496.0,512.7,3317,145,473,145,472,3905.10,5099.98,1,2053.10,1194.88,0.00,5779,1,145,
5606,2017-07-01,2017-07-01 08:28,492.0,512.8,1005,588,6,588,198,4897.64,4897.64,0,,,,,,,
5873,2017-07-01,2017-07-01 08:35,499.0,512.9,8670,265,586,28,586,2952.82,2952.82,1,774.86,-0.00,538.88,6157,2,242,
5382,2017-07-01,2017-07-01 08:22,486.0,512.9,7331,131,196,131,185,6209.96,6209.96,0,,,,,,,
5348,2017-07-01,2017-07-01 08:21,485.0,512.9,734,335,31,485,31,7467.77,7467.77,1,7467.77,0.00,0.00,5359,1,335,
5093,2017-07-01,2017-07-01 08:14,478.0,513.0,4519,48,397,48,397,7450.87,7943.77,1,1664.68,492.90,714.25,4887,0,48,
5948,2017-07-01,2017-07-01 08:37,501.0,513.0,1053,80,394,88,394,3303.90,3989.82,1,2890.81,685.92,0.00,5927,0,80,
6227,2017-07-01,2017-07-01 08:43,507.0,513.0,7098,689,33,455,33,1268.97,1268.97,1,1268.97,0.00,0.00,6234,1,689,
6234,2017-07-01,2017-07-01 08:44,508.0,513.0,7098,689,33,455,33,1268.97,1268.97,1,1268.97,0.00,0.00,6227,0,689,
5241,2017-07-01,2017-07-01 08:19,483.0,513.1,16890,383,295,383,295,8534.87,8534.87,1,8534.87,0.00,0.00,5167,0,383,
5658,2017-07-01,2017-07-01 08:29,493.0,513.1,14656,178,32,178,32,5543.78,5798.05,1,4141.71,254.26,804.15,5811,2,13,
5152,2017-07-01,2017-07-01 08:16,480.0,513.1,17307,48,503,48,503,7877.48,8305.04,1,6452.12,427.56,213.78,5411,2,325,
6039,2017-07-01,2017-07-01 08:39,503.0,513.2,9676,347,33,201,75,2281.87,2281.87,1,2281.87,0.00,560.74,5961,0,347,
6135,2017-07-01,2017-07-01 08:41,505.0,513.2,3,314,473,325,478,2368.13,2368.13,1,2368.13,0.00,0.00,5999,0,314,
6056,2017-07-01,2017-07-01 08:39,503.0,513.3,403,105,11,105,245,3393.07,3393.07,1,3393.07,0.00,0.00,6059,1,105,
5863,2017-07-01,2017-07-01 08:34,498.0,513.3,2429,80,33,700,33,4164.85,4164.85,1,1163.67,0.00,0.00,5931,1,80,
5647,2017-07-01,2017-07-01 08:29,493.0,513.4,2266,328,397,328,396,3486.88,3973.73,1,1514.80,486.85,243.43,6064,2,410,
6263,2017-07-01,2017-07-01 08:44,508.0,513.5,643,16,224,147,216,974.37,974.37,1,974.37,0.00,671.20,5787,0,16,
5967,2017-07-01,2017-07-01 08:37,501.0,513.5,7016,12,264,12,264,1554.91,2986.34,1,1554.91,1431.43,715.71,6130,2,263,
5947,2017-07-01,2017-07-01 08:37,501.0,513.5,4098,586,107,586,234,3238.62,3238.62,0,,,,,,,
6147,2017-07-01,2017-07-01 08:41,505.0,513.5,1509,596,107,601,107,2747.05,2747.05,1,2747.05,0.00,0.00,6123,0,596,
6312,2017-07-01,2017-07-01 08:45,509.0,513.6,1233,582,588,582,480,542.57,542.57,1,542.57,0.00,0.00,6346,1,582,
4770,2017-07-01,2017-07-01 08:04,468.0,513.6,25409,398,5,399,102,12071.73,12549.65,1,6768.12,477.92,0.00,4751,0,398,
5778,2017-07-01,2017-07-01 08:32,496.0,513.6,3767,219,335,219,485,5551.81,5551.81,1,5551.81,0.00,0.00,5679,0,219,
4955,2017-07-01,2017-07-01 08:09,473.0,513.6,6717,295,397,295,396,8233.95,8976.31,1,4007.92,742.36,910.53,4592,0,295,
5951,2017-07-01,2017-07-01 08:37,501.0,513.6,58,27,26,27,26,3125.51,3125.51,1,3125.51,0.00,1179.32,5842,0,27,
5575,2017-07-01,2017-07-01 08:27,491.0,513.6,1812,311,532,115,531,5219.45,6057.04,1,3336.55,837.58,0.00,5665,1,311,
5125,2017-07-01,2017-07-01 08:15,479.0,513.6,5919,588,708,480,708,6888.38,8066.39,1,4596.91,1178.01,0.00,5191,1,588,
5015,2017-07-01,2017-07-01 08:12,476.0,513.6,6717,295,397,295,396,8233.95,9490.58,1,1469.26,1256.63,20.00,4562,0,295,
6315,2017-07-01,2017-07-01 08:45,509.0,513.6,14764,614,682,617,523,1320.89,1320.89,1,1320.89,0.00,0.00,6219,0,614,
5765,2017-07-01,2017-07-01 08:32,496.0,513.7,3759,236,663,236,663,4328.33,4328.33,0,,,,,,,
5767,2017-07-01,2017-07-01 08:32,496.0,513.7,5341,32,29,297,29,4144.71,5209.63,1,879.28,1064.92,366.16,5258,0,32,
5652,2017-07-01,2017-07-01 08:29,493.0,513.7,57,314,32,314,32,3956.75,5201.35,1,3488.61,1244.60,644.31,5648,0,314,
5175,2017-07-01,2017-07-01 08:17,481.0,513.7,6400,105,167,109,167,10356.15,10356.15,1,4860.71,0.00,0.00,5200,1,105,
5410,2017-07-01,2017-07-01 08:23,487.0,513.7,70,27,354,220,354,7042.87,8364.76,1,5004.27,1321.88,0.00,5428,1,27,
5196,2017-07-01,2017-07-01 08:18,482.0,513.7,15057,130,328,130,57,6818.57,7619.12,1,5803.12,800.56,0.00,5317,1,130,
5464,2017-07-01,2017-07-01 08:24,488.0,513.8,4250,196,310,196,309,7128.36,7128.36,1,533.46,0.00,910.48,5183,0,196,
5228,2017-07-01,2017-07-01 08:19,483.0,513.8,17317,511,427,513,226,6422.42,7665.39,1,1512.93,1242.97,922.72,6081,2,9,
5247,2017-07-01,2017-07-01 08:19,483.0,513.9,2327,313,655,316,658,9032.09,9032.09,1,6561.72,-0.00,644.31,5140,0,313,
5158,2017-07-01,2017-07-01 08:17,481.0,513.9,9256,11,348,11,348,8980.78,8980.78,1,8420.05,0.00,949.30,5143,0,11,
6236,2017-07-01,2017-07-01 08:44,508.0,513.9,3806,12,609,12,648,1202.69,1202.69,1,1202.69,0.00,0.00,6318,1,12,
6061,2017-07-01,2017-07-01 08:40,504.0,513.9,2385,535,522,339,522,1849.70,1849.70,1,1849.70,0.00,856.32,5826,0,535,
5589,2017-07-01,2017-07-01 08:27,491.0,513.9,692,236,310,236,310,5140.77,6327.08,1,3280.98,1186.31,475.90,5315,0,236,
5816,2017-07-01,2017-07-01 08:33,497.0,514.0,14314,15,511,15,509,4479.10,4479.10,0,,,,,,,
6134,2017-07-01,2017-07-01 08:41,505.0,514.0,13079,354,482,355,482,1731.78,1731.78,1,1138.03,0.00,593.74,6196,1,354,
6085,2017-07-01,2017-07-01 08:40,504.0,514.0,509,9,331,213,331,2383.88,2383.88,1,2383.88,0.00,655.83,5325,0,9,
5977,2017-07-01,2017-07-01 08:37,501.0,514.1,1717,313,663,313,663,2976.48,2976.48,1,2976.48,0.00,548.80,5890,0,313,
5546,2017-07-01,2017-07-01 08:26,490.0,514.1,16084,117,280,117,350,6293.01,6293.01,0,,,,,,,
5591,2017-07-01,2017-07-01 08:27,491.0,514.1,1892,348,558,348,146,5112.17,5551.22,1,1707.58,439.05,0.00,5630,1,348,
5677,2017-07-01,2017-07-01 08:30,494.0,514.1,168,27,204,27,204,6051.45,6051.45,1,960.68,0.00,0.00,6332,2,171,
5770,2017-07-01,2017-07-01 08:32,496.0,514.1,5935,596,114,601,114,4224.91,4807.22,1,2199.09,582.31,0.00,5738,0,596,
5889,2017-07-01,2017-07-01 08:35,499.0,514.1,808,588,10,588,520,2583.14,4066.60,1,2015.17,1483.46,0.00,5926,1,588,
5565,2017-07-01,2017-07-01 08:27,491.0,514.2,357,32,105,32,541,5842.30,6848.25,1,4914.64,1005.95,0.00,5483,0,32,
5236,2017-07-01,2017-07-01 08:19,483.0,514.2,2457,473,498,581,498,8611.98,8611.98,1,8611.98,0.00,0.00,5286,1,473,
4876,2017-07-01,2017-07-01 08:07,471.0,514.2,6410,274,68,281,7,9615.29,10868.98,1,5736.65,1253.69,626.85,5494,2,672,
5921,2017-07-01,2017-07-01 08:36,500.0,514.3,8022,16,511,16,513,2482.39,3626.09,1,2083.38,1143.70,1542.71,6024,1,16,
5998,2017-07-01,2017-07-01 08:38,502.0,514.3,1510,80,243,88,243,2894.41,2894.41,1,2894.41,0.00,0.00,6126,1,80,
6082,2017-07-01,2017-07-01 08:40,504.0,514.3,640,236,394,236,394,2240.38,2240.38,1,2240.38,0.00,475.90,5660,0,236,
5747,2017-07-01,2017-07-01 08:31,495.0,514.3,15971,261,586,256,139,4658.82,4658.82,1,1729.41,0.00,539.07,6113,2,394,
5508,2017-07-01,2017-07-01 08:25,489.0,514.4,2718,16,367,147,367,5539.21,6852.23,1,3292.14,1313.03,691.20,5285,0,16,
5754,2017-07-01,2017-07-01 08:31,495.0,514.4,15702,364,313,364,583,4435.63,4435.63,1,3314.99,0.00,0.00,5966,2,335,
5643,2017-07-01,2017-07-01 08:29,493.0,514.4,181,105,219,108,223,5490.10,6686.11,1,4483.74,1196.01,0.00,5560,0,105,
5741,2017-07-01,2017-07-01 08:31,495.0,514.4,852,77,558,340,558,5366.66,5489.20,1,3054.17,122.54,20.00,5530,0,77,
6166,2017-07-01,2017-07-01 08:42,506.0,514.5,1509,596,107,601,107,2747.05,2747.05,1,2747.05,0.00,0.00,6170,1,596,
5604,2017-07-01,2017-07-01 08:28,492.0,514.5,10653,68,155,68,556,6508.50,6508.50,0,,,,,,,
6248,2017-07-01,2017-07-01 08:44,508.0,514.6,854,77,404,77,249,2282.24,2282.24,1,2282.24,0.00,0.00,6226,0,77,
5577,2017-07-01,2017-07-01 08:27,491.0,514.6,4595,328,16,328,16,6035.44,6035.44,1,6035.44,0.00,0.00,5675,1,328,
5553,2017-07-01,2017-07-01 08:26,490.0,514.6,5153,596,95,596,74,6655.76,7291.67,1,5280.44,635.91,0.00,5523,0,596,
6383,2017-07-01,2017-07-01 08:48,512.0,514.6,3585,596,84,601,84,561.02,561.02,1,561.02,0.00,0.00,6380,0,596,
5362,2017-07-01,2017-07-01 08:22,486.0,514.7,4587,224,398,224,399,5271.85,6328.50,1,2903.16,1056.65,528.33,5534,2,682,
5543,2017-07-01,2017-07-01 08:26,490.0,514.7,20909,511,264,511,264,6585.46,6585.46,0,,,,,,,
5694,2017-07-01,2017-07-01 08:30,494.0,514.7,324,6,314,100,314,4830.61,5125.62,1,3712.66,295.02,710.93,5617,0,6,
5359,2017-07-01,2017-07-01 08:22,486.0,514.7,1169,335,15,335,206,8093.78,8093.78,1,7467.77,-0.00,0.00,5348,0,335,
5914,2017-07-01,2017-07-01 08:36,500.0,514.7,23290,614,90,614,90,4105.93,4105.93,1,4105.93,0.00,0.00,5989,1,614,
5989,2017-07-01,2017-07-01 08:38,502.0,514.7,23290,614,90,614,90,4105.93,4105.93,1,4105.93,0.00,0.00,5914,0,614,
5462,2017-07-01,2017-07-01 08:24,488.0,514.7,20609,131,163,144,163,8102.80,8367.63,1,3592.07,264.83,0.00,5354,0,131,
6284,2017-07-01,2017-07-01 08:45,509.0,514.7,4430,30,348,286,348,1138.46,1138.46,1,1138.46,0.00,449.68,6131,0,30,
6287,2017-07-01,2017-07-01 08:45,509.0,514.8,766,20,708,20,708,1882.00,1882.00,1,1882.00,0.00,0.00,6264,0,20,
5479,2017-07-01,2017-07-01 08:24,488.0,514.8,3378,236,48,236,61,6838.99,7383.60,1,3157.54,544.61,949.30,5521,1,236,
6098,2017-07-01,2017-07-01 08:41,505.0,514.8,76,27,280,27,280,2149.17,2149.17,1,529.74,0.00,676.86,6342,2,277,
5703,2017-07-01,2017-07-01 08:30,494.0,514.8,3684,463,310,546,310,4174.71,4906.35,1,1111.57,731.64,542.79,6277,2,9,
5802,2017-07-01,2017-07-01 08:33,497.0,514.9,3714,80,514,88,515,5925.25,5925.25,1,4721.15,0.00,0.00,5859,1,80,
5396,2017-07-01,2017-07-01 08:22,486.0,514.9,4756,123,529,301,279,8276.71,8938.33,1,5367.55,661.63,0.00,5313,0,123,
5661,2017-07-01,2017-07-01 08:29,493.0,515.0,2480,130,204,130,204,6226.12,6226.12,0,,,,,,,
5472,2017-07-01,2017-07-01 08:24,488.0,515.0,1012,398,27,399,220,7583.51,8487.93,1,556.30,904.42,859.75,5529,1,398,
5460,2017-07-01,2017-07-01 08:24,488.0,515.0,5402,588,243,324,238,6539.50,6997.09,1,4282.86,457.59,426.38,5614,2,325,
5924,2017-07-01,2017-07-01 08:36,500.0,515.0,78,27,123,27,104,5004.27,5004.27,1,5004.27,0.00,0.00,5971,1,27,
5569,2017-07-01,2017-07-01 08:27,491.0,515.0,11659,56,404,56,249,4098.44,5504.58,1,2535.30,1406.14,757.14,5874,2,374,
5761,2017-07-01,2017-07-01 08:31,495.0,515.1,5115,673,158,673,687,3817.53,4782.19,1,1492.72,964.66,482.33,6047,2,550,
5615,2017-07-01,2017-07-01 08:28,492.0,515.1,4822,219,367,219,389,6186.85,6186.85,1,4895.35,0.00,0.00,5246,0,219,
6089,2017-07-01,2017-07-01 08:40,504.0,515.1,193,311,224,311,216,3295.87,3295.87,1,3295.87,0.00,0.00,6033,0,311,
5167,2017-07-01,2017-07-01 08:17,481.0,515.1,10416,383,32,383,32,8813.06,9297.53,1,8534.87,484.47,0.00,5241,1,383,
5603,2017-07-01,2017-07-01 08:28,492.0,515.2,2985,310,394,113,394,6038.08,6578.39,1,4037.74,540.32,0.00,5662,1,310,
5742,2017-07-01,2017-07-01 08:31,495.0,515.2,324,6,314,100,314,4830.61,4830.61,1,3804.47,0.00,619.86,5899,2,70,
5608,2017-07-01,2017-07-01 08:28,492.0,515.2,7035,302,30,695,30,5582.87,5582.87,0,,,,,,,
5409,2017-07-01,2017-07-01 08:23,487.0,515.2,3207,582,158,582,687,6913.24,8084.56,1,4815.31,1171.32,0.00,5331,0,582,
6043,2017-07-01,2017-07-01 08:39,503.0,515.2,2771,131,353,144,352,3592.07,3592.07,1,3592.07,0.00,0.00,6088,1,131,
5811,2017-07-01,2017-07-01 08:33,497.0,515.2,23729,29,290,29,290,4043.00,4715.97,1,4141.71,672.98,804.15,5658,0,29,
5915,2017-07-01,2017-07-01 08:36,500.0,515.2,5325,535,471,339,42,4263.35,4263.35,1,4263.35,0.00,856.32,5654,0,535,
6144,2017-07-01,2017-07-01 08:41,505.0,515.3,13044,544,141,547,141,3140.94,3140.94,1,3140.94,0.00,0.00,5996,0,544,
5953,2017-07-01,2017-07-01 08:37,501.0,515.3,2025,95,105,303,541,3399.27,3399.27,0,,,,,,,
6031,2017-07-01,2017-07-01 08:39,503.0,515.3,7739,479,54,47,483,2650.16,2650.16,1,668.73,0.00,0.00,6393,2,3,
5849,2017-07-01,2017-07-01 08:34,498.0,515.3,1000,80,397,343,396,3340.08,4653.50,1,1364.86,1313.42,608.56,5910,1,80,
5868,2017-07-01,2017-07-01 08:34,498.0,515.3,2074,394,367,394,367,3357.35,4119.41,1,597.35,762.06,539.07,5805,0,394,
5919,2017-07-01,2017-07-01 08:36,500.0,515.3,7967,307,97,306,71,3409.89,3409.89,1,531.40,0.00,0.00,6354,2,33,
5064,2017-07-01,2017-07-01 08:13,477.0,515.3,1625,596,68,601,7,10311.47,11411.84,1,3332.89,1100.37,0.00,5063,0,596,
5124,2017-07-01,2017-07-01 08:15,479.0,515.4,16322,13,655,13,655,12048.92,12183.97,1,7732.51,135.04,631.28,5155,1,13,
6213,2017-07-01,2017-07-01 08:43,507.0,515.4,1033,80,236,382,17,2688.38,2688.38,1,2688.38,0.00,0.00,6189,0,80,
5810,2017-07-01,2017-07-01 08:33,497.0,515.4,2155,84,26,82,26,4166.80,4166.80,1,2504.27,0.00,1047.01,5725,0,84,
5906,2017-07-01,2017-07-01 08:35,499.0,515.4,1882,84,9,82,225,4719.42,4719.42,1,3813.37,-0.00,906.05,5916,1,84,
5975,2017-07-01,2017-07-01 08:37,501.0,515.5,50,335,80,485,700,3980.24,3980.24,1,3980.24,0.00,0.00,5893,0,335,
5799,2017-07-01,2017-07-01 08:33,497.0,515.5,14340,202,68,202,7,4227.80,4529.92,1,656.52,302.13,950.00,5499,0,202,
6209,2017-07-01,2017-07-01 08:43,507.0,515.5,4832,463,131,546,550,1425.78,1425.78,1,1425.78,0.00,1005.80,5321,0,463,
5689,2017-07-01,2017-07-01 08:30,494.0,515.6,1637,224,31,224,289,5220.46,6285.38,1,4905.33,1064.92,0.00,5583,0,224,
5734,2017-07-01,2017-07-01 08:31,495.0,515.6,20,27,331,27,331,5792.67,5792.67,1,1544.97,0.00,0.00,5750,1,27,
6241,2017-07-01,2017-07-01 08:44,508.0,515.6,1299,532,16,132,16,1397.02,1397.02,1,1397.02,0.00,906.95,6184,0,532,
5943,2017-07-01,2017-07-01 08:36,500.0,515.6,55,27,379,27,381,4557.71,4557.71,1,4557.71,0.00,0.00,5917,0,27,
6028,2017-07-01,2017-07-01 08:39,503.0,515.6,505,331,397,331,590,2818.93,2818.93,1,1358.02,-0.00,1460.91,6079,1,331,
5698,2017-07-01,2017-07-01 08:30,494.0,515.7,3667,397,302,397,677,5813.34,6607.31,1,648.63,793.98,0.00,5695,0,397,
5938,2017-07-01,2017-07-01 08:36,500.0,515.7,1403,236,311,236,120,5121.56,5121.56,1,5121.56,0.00,0.00,5860,0,236,
6379,2017-07-01,2017-07-01 08:47,511.0,515.8,1079,380,107,527,122,707.21,707.21,1,707.21,0.00,252.51,5401,0,380,
